-1,"Went to check out a game with some friends and was horrified at our service.\n\nOne of our party received a cold pizza roll and brought it to our server's attention. \n\nHow tacky can one be in deciding to stick one's finger in a patron's food and declare the patron wrong?\n\nUnbelievable. \n\nAnd then the manager decided to get in on the action. He made a special trip to our table to declare the server was correct in her statement and her action because she was requested to stick her finger in the food in question.\n\nReally?\n\nIf this is any indication of how customers are treated at Picasso's, rest assured that members of my party took note and WILL spread the word.\n\nMy first and last visit. \n\nThank you for a great football Sunday.",,,,,,
1,"I wish we had a happy hour sushi bar that started at 10pm for the night lovers in all of us in Charlotte, NC! Zen 32 offers $3-$6 happy hour sushi rolls, appetizers, and some drinks from 10pm-2am. \n\nThe quality of the sushi was very good! I wish at the time I would have been more hungry, I could have eaten it up! The spicy tuna and vegetable rolls were great...I can't remember the other rolls we ordered, but just as delicious.\n\nThe downfall was the service. Initially we were greeted by the hostess, but it took approximately 18 minutes for a server to show up. Typically that would have been unacceptable and I would have said something or just left, but it was on New Year's Eve and was a reunion with friends that I had not seen in a long time so we were just chatting. However, I think the hostess caught on to how long it had been because when we eventually started looking around we caught her eye and within another minute, our server showed. \n\nThe atmosphere is dim and intimate. They also have a patio (with heat lamps). Overall, I enjoyed my experience and the food was delicious! Next time I'm in town, I'll visit you again Zen 32!",,,,,,
1,"Fast, fresh, delicious...how can I not love it?",,,,,,
-1,"everything is a cluster.  the store.  the parking lot.  the people -- customers included.  full-on cluster. barely any parking for a massive, heavily polluting pick up truck.\n\ninside: avocados are the price of gold, and there are no goddamn vegan taco spices at a place that's supposed to be so fancy.  \n\nmeh.  go to market district where they keep it real.  real classy!!!",,,,,,
-1,"I feel like I should preface this review by saying that my current resolution to eat better (mainly STARVING MYSELF until I fall asleep) has nothing to do with recent, shall we say less than positive reviews for businesses in Madison. Even if I wasn't hungry all the time, I'd still say this store blows and here's why. \n\n1. Nobody greets you when you walk in. (Customer Service 101).\n2. You can walk around for 15 minutes with an armful of clothing and nobody will ask you if you need a fitting room. (Customer service 101 & Loss Prevention 101).\n3. Nobody will come by the fitting room to see how you're doing and if you need alternate sizes. (Customer Service 101, Loss Prevention 101 & Sales 101). \n\nI've been three times and each time sucked more than the time before. (Grammar 101). I started as a Gap Inc. employee in 1996 working my way up from Gap Baby to Gap Kids, Gap and finally Banana Republic in 2009. I worked as a sales associate, a visual specialist and most recently men's merchant in Arizona. The three times I've been here the store has always been in disarray which certainly doesn't create for a very stimulating shopping experience and the uninterested staff have made it so I'll simply only shop online now. \n\nSorry BR, you're store's bananas and you've lost me.",,,,,,
-1,"first impressions: the world famous open kitchen has seen better days.  tattered flags, rotted wood trim, faded paint and an overall dilapidated facia greets you in the parking log.  when you get inside, it almost feels nostalgic but the ecclectic nature of it all just made me feel like i was on an episode of american pickers.\ni was recommended the lasagna if i was hungry, which i was.  the menu appeared to be your basic italian fare with nothing amazing jumping out.\nthe service was good as most the employees had that seasoned waitstaff feel about them.  our food came out relatively quick, which was a plus for lunch service.\nwhile my portion was sufficient, there was nothing spectacular about the lasagna.  no real spice or boldness to the sauce.\nhungry, i cleaned my plate of the blandness, but i don't see myself coming back...",,,,,,
-1,"On Yelp, a 500th review is a milestone.  It's a big deal and for those of us that have written hundreds of reviews, it's a place to talk about a business that has had an impact on our lives  Fairpoint Communications is such a business.  Fairpoint took over Verizon's local phone service in this area recently and this is a review of their ability to deliver.  In a nutshell, it has been a disaster.\n\nFairpoint took over my land line at home and billing was screwed up.  They got the new business when my office moved to Portsmouth.  One day the landlines stopped working and our customers got a message that the number was no longer in service.  When that was fixed, the lines didn't roll over properly.  The billing was never correct.  The internet connection required rebooting the DSL modem up to 15 times a day.  Calls about all of these issues rarely went well.  People were apologetic but problems remained.  Calling about the same problem twice usually resulted in two different answers.  Two different people in my office were reduced to tears.  Most people and companies I know with Fairpoint in New Hampshire and Maine are having similar troubles..\n\nMy company switched carriers recently.  Fairpoint managed to delay the switchover but it ultimately happened.  Someone from the new company was in our office for a few hours and since then, everything has worked perfectly.\n\nTo Fairpoint's management, I can only say that you bit off more than you could chew.  Whoever made this decision was either given bad information or they just didn't care.  I hope you are fined out of existence.\n\nTo New Hampshire's Public Utility Commission, I have to say that I have no idea what you do.  I should review you separately.\n\nI don't generally give out one-star reviews.  This is my 500th review and only my 12th one-star review.  I'm not giving details because all of the billing issues aren't resolved, but I will say that if anyone is looking for a phone company in Northern New England, Fairpoint is not the company you want to go with.",,,,,,
-1,"A BIG FAT DISAPPOINTMENT\n\n\nI am concerned with the future of Port Authority, will Pittsburgh continue to have bus service as we know it?\nPort Authority constantly causes me a great deal of anxiety.  I have been riding the bus for as long as I can remember. We never had a car in my family. Now I am starting to feel like I've taken the bus for granted.\n\nI have a license but I choose not to drive...because I work Downtown and the cost of renting a parking space Downtown is HIGH!!! \n\nAnyway Port Authority to sum it up, is a hot damn mess.  How could I have forgotten? \nI have been shut in bus doors by ignorant, rude, nasty bus drivers Twice!!! \n\nAnd when it happen the first time, the bus drive wouldn't even apologize to me, \nThe bus drivers are a miserable bunch, just down right rotten,",,,,,,
1,"Ditto to all the positive reviews out there.  This place rocks.  The outside actually isn't THAT bad, but yes, I would hesitate to go in if it weren't for all the fantastic reviews on yelp.  Once inside, it is just as all the pretty yelp pictures depict: a clean and bright dining room with colorful tables and chairs.  My friend and I ordered the mixed seafood cocktail and the shrimp culichi.  Both were super tasty, as were the complimentary ceviche tostadas.  The culichi sauce was so good that I had to stop myself from drinking it.  The seafood cocktail was very refreshing - just what is needed during the Phoenix summer.  It had shrimp, oysters, clams, abalone, calamari, and octopus.  Almost all the seafood was fresh and sweet, and the dish was huge.  The only critique is I can do without the clams.  They are the tiny canned ones instead of the fresh ones like I had in the cocktails in Mexico.  Service was really good as well.  Overall, this was a very pleasant experience.  I will be back and I am telling everyone I know about this new find.",,,,,,
1,A place for lunch pick up for the team if you're looking for authentic mexican food. They are known for the Goliath-size tortillas. I've had the chicken enchiladas and the beef chimichanga with sour cream and guacamole. If you're in the need for for some greasiness then this is the place for you. It's all goooodddd!! Yum! ;),,,,,,
-1,The queen of the bloated corporate steakhouses!  Save your money.....find a local street vendor.....and buy tickets to whatever is at the Blumenthal!!,,,,,,
-1,"This place had a hard time keeping up with the modest lunch crowd when I was there.   There were 3 buffet items that were totally out.  Not good since there were only a limited number of items to begin with.\n\nI thought the taste was off, not my type of Indian food. No spice and no heat. Blah.\n\nCome on, it''s a buffet and it's lunch.  Nobody has time to wait around for a piece of tandoori chicken.  Buh bye.",,,,,,
-1,"This was my first time visiting Cherry Blossom Noodle Cafe. I thought that the concept of a noodle bar was interesting. \n\nI was kind of unimpressed by the lunch menu. There weren't that many options and I had a hard time finding anything that jumped out at me. Many of the lunch options were for rice or salad. I really wanted noodles, ie a noodle bar. \n\nI went for a Udon Combo Special with a California Roll. The roll was whatever, but the chicken in my soup was basic and kind of bland. \n\nThe food was average, but it was the service that left me unimpressed. The waiter was short and was very impersonal. He made my table feel rushed and as if we were an inconvenience for patronizing the restaurant. When we were ready to pay our bill, we asked for a spit check and he proceeded to tell us that he \""couldn't do tax in his head\"" so basically too bad. We decided to spit the check 4 ways to be as easy as possible. Then as we were leaving he reprimanded us for not asking for a spit check before hand. I think it would have been nice for a server to be observant and ask us if we needed that rather than expect the table to make that known. A little foresight and customer service would have made a huge difference.",,,,,,
1,"Solid Sichuan food at the accessible Cofco Center. Everything I've had is good and cheap, with plenty of garlic and ginger. \n\nThe service is about as good as you're going to get in a place like this.",,,,,,
1,"Really nice indian. Location could be better, but that's just nit picking. Delicious food, hot is important, service adequate.But again GOOD FOOD.",,,,,,
-1,"I was excited to come across this little brew house because I love beer. I came here on a Saturday afternoon and it was definitely not busy but there were a few tables and the bar area seemed pretty full. The two beers that I had were decent but not amazing. (a hefeweisen and an IPA) Four Peaks Brew House is much better in my opinion. \n\nThe service was awful. Nothing good or personable about it. Considering it was not very busy I expected more out of someone, anyone for that matter! (maybe they were angry because they had to work on Halloween) My drinks took longer than normal to receive and my Kobe burger took quite awhile too. I wasn't keeping track of the time but how hard can it be to throw a burger on the grill and fry some fries? I was expecting more from this \""top seller\"". Not impressed and I will not be returning, if the beer and food were amazing I might come back even if the service sucked but if all three of these important factors are not up to par I will spend my money else where. Next time I'll take the extra 10 minutes to get to Four Peaks.\n\nAlso I noticed the menu was really, really random. They don't specialize in any particular type of food. Fish and chips, and then some southwestern dishes....? Whatever, I appreciate small, local restaurants but this place is all wrong. Plus the staff doesn't seem to care much for their jobs so they must not care much for good tips!",,,,,,
-1,"So help me God, if I ever get married or have a sex change and need a tuxedo, I am never coming to this Men's Warehouse again.\n\nWe unluckily got helped by Morgan to get fitted for a wedding my boyfriend is in this upcoming July. From the get go, the gum-chewing-lip-smacking Morgan was completely lacking in anything remotely close to customer service. We arrived with a coupon from David's Bridal for $40 off a tux rental and was met with the realization that it was for Prom only (despite the small print not saying Prom only rentals). When I told her where we'd gotten the code, she agreed that yes, a $40 coupon was in David's Bridals free catalogs at the store, but she was unable to use any coupon codes to get the discount.\n\nSo let me go over this: I have a coupon. Give coupon. Not valid on this transaction, but there are other coupons in the same place you got this. I don't have that coupon. Sorry cannot help you even though I know that coupon exists and the code is simply DBAW and 6 numbers.\n\nWow, wow and wow. Some of you out there might be saying \""Well, you have the wrong coupon and even if the fine print didn't say prom only, it's what it was and too bad\"" but here's the thing: CUSTOMER SERVICE. Customer service means service with a smile (no smile on Morgan but sloppy dress and bra showing, check!). Customer Service means going above and beyond (perhaps giving us a working coupon to use). Customer service means using your brain and not being a complete idiot when it comes to common sense.\n\nSo, what did I do when she rang up the charge full price? I called David's Bridal in NorthLake and got AMAZING customer service by the first person who picked up who was glad to tell me the current wedding coupon code, which I told to an apathetic Morgan. Me - 1, Her - 0. Chick, you don't even know the lengths I will go to so that we can save money with or without your horrible help.\n\nAnd what's a cake without icing? Totally watched a dude smoke in front of the store and then come in and measure my boyfriend for the tux without washing his hands. Hands, cigarette, mouth, touching customers. YUCK!",,,,,,
-1,"I was actually a bit disappointed by my latest experience at C's. I've had better. Typically I would give it a 3-star but some of the service wasn't the greatest and my food was cold...\n\nC's is the kind of family-friendly experience that makes it a 3 to 4 star restaurant on a good day, but on this particular day, our primary server was impatient and lacked a customer-first attitude and the quality of food was lacking. However, the service for a never less then half empty coffee mug, was superb. \n\nI do love the bakery items so couldn't resist the pecan roll, but my egg sandwich with hash browns could have been better. The hash browns were cold and the croissant was dry. The bacon however, crispy, just like I requested.\n\nBut, I was with my family, we were tucked in a cozy corner booth, had great conversation and due to the history of this restaurant and the many times I've been there before, it would be a place I would recommend. I guess the day I was there was just an \""off day\"". That happens.",,,,,,
-1,"My boyfriend and I booked a room on the executive floor for new years. We got here right at check out time and we were told it would be another 20 minutes before the room was ready....an hour later, here we are in our room with a bath tub that the paint is chipping off of and the tv doesn't work. We were charged for a movie that we can't even watch. Highly dissapointed. You would think that with a big name like Hilton, the room and service would be superior. Very lackluster.",,,,,,
1,"ulta is basically the lower-end of sephora. it's great because you have all the drug-store brands of make up you can find there, NYX is the best of them all by far, and you have a couple higher end brand there, and a variety of perfume and cologne.  They also sell CHI straighteners!!!  and have a salon.  i get my hair cut there and i like it, i have experienced a couple of places and ehhh. but i like ultas, but it does depend on your stylist.  the price is maybe slightly cheaper than tony a guy. but i'm satisfied with ulta!\n\nthey constantly have many sales, like buy one get one etc, on hairspray, shampoo, face wash so its great since i go into get some, and check out other things as well. again, if they had MAC i'd be there alot! lol. but overall it's good,",,,,,,
1,"Big Wa is excellent! This is one of my and my husband's favorite restaurants in the area. We were thrilled to find a restaurant that serves great Chinese food in a relaxed atmosphere. The staff is friendly and helpful, and the portions are huge (we always have leftovers).\n\nI like to try different dishes on the menu, while my husband sticks to his favorites (he loves the Obama noodles with shrimp). The house fried rice and General Tso's chicken are really good. We love the food, the people, and the reasonable prices. We'll definitely be back for more! :-)",,,,,,
1,"Few things make me happier than wine and cheese -- so naturally, I enjoyed the Cheuvront! I wasn't in the mood to make any decisions myself (it was Friday, after all) so I let one of the owners surprise me with his favorite red wine and a cheese plate. The shiraz he picked was delish, and the cheese plate, especially the brie, was equally yummy. I'd suggest you go for happy hour, sit on one of the comfy couches, ask your server or an owner for their recommendations, and try a bunch of stuff!",,,,,,
1,"Great bar service, wonderful Cesar salad and I love that it comes with the yummy little dinner rolls. Definitely caters to an older crowd but the food is good and reasonably priced.",,,,,,
1,"I love visiting D & D. This place is about the atmosphere as well as the food. On the weekdays the place is bustling with corporate America, moms meeting up and exchanging baby stories, a few networkers collaborating on a project and one or two snooty folks. It make up a wonderful array of folks having lunch. \n\nOn the weekends there are families, dogs, children, babies, old folks, young folks sharing stories and sitting outside listening to the great performer chosen for that weekend. There are misters around the patio area.\n\nI love the nooks and crannies where you can sit inside or outside. The sandwiches are good. I love the turkey on dark rye with avocado. They are generous on all fronts. Yes the place is pricey! Drinks, sandwiches and chips can run almost $30 for two people! However you get a free small concert on the weekends. The kids run loose, the dogs bark and it is fun! The wait staff is incredibly friendly and several folks have been working there for years. \n\nThis is not a place for those individuals looking for a fancy dancy sandwich. This is a place to have fun, relax and enjoy some good food and a great atmosphere!",,,,,,
-1,Worst wendy's I have ever been to in my travels all over the USA. Normally Wendy's is at the top of my fast food list. This particular location is HORRIBLE. AVOID !!!,,,,,,
1,"The Dale Chihuly exhibit was spectacular The gardens terrific, The restaurant good and reasonable. What a great way to spend an afternoon.",,,,,,
1,"For my first time it was pretty decent. Just as everyone said it is pretty pricey. I had the taco plate which consists of two tacos, seasoned rice & refried beans. My bill was 11.57 for that. Pretty steep considering that usually runs $7 most places. But I can say 3 hours later I am still full as if I just left the table. The chips, salsa, & refried beans appetizer was a great start to meal as well. My friends have already planned the next visit in which I will try the swirled strawberry/mango margarita which is 24 oz for 6.99. Sounds like a steal. I hope the flavor is above the price.",,,,,,
-1,"Nothing was torn or stained, but a lot of the clothes looked worn and a little faded.  And yeah, I get that Plato's Closet sells clothes that HAVE been worn, but they're not supposed to LOOK it.  I'm kind of surprised by the previous reviewer who stated that the clothes are geared toward the 25-34 age bracket.  Um, were we in the same Plato's Closet??  Most of the stuff looked pretty cheap and teenybopperish to me.  I can see going here if you're looking for something disposable for going out on campus, but definitely not to build a professional wardrobe.",,,,,,
1,Favorite stop! Great Beer and Food!! Tiger Fan Friendly!!!,,,,,,
-1,"Bag was stolen by a store employee while I sat and listened to my iPad eating lunch. Caught on video, store manager and owner covering up the situation. Police are now involved and detective investigating the video. Store employee never reported anything to a manager and cleaned out my bag in a cleaning closet in the store. \n\nHomeless use this location as a sanitation station. Be prepared to be asked several times for money. \n\nHomeless change clothes right in the store.",,,,,,
1,"Good God almighty!! Look I've had a lot of catfish in my time, but this is hands dooowwwwnnnn the best I've ever had. Then, then there's the bread pudding.....I mean this is a religious experience. Man if you're looking for REAL CAJUN down home cooking you need to get to this place now. Hey QUIT reading this and go man go.",,,,,,
1,"Fig and marscapone bruschetta is to die for. I crave it all the time! Vintage 95 in Chandler has attempted to copy Postino's recipe for success, but it doesn't compare to the service, atmosphere and quality that Postino is known for. Prices are completely fair, wine and beer selection is great. The Mixed Green salad was totally amazing. I drive 30 minutes from Gilbert to get there, and it is worth every minute. I can't wait for the Gilbert location to open! One of the best places in Phoenix, hands down.",,,,,,
1,"Authentic Home Style Cooking from El Salvador with a great tasting selection of delicious items to choose from their fantastic menu. Seafood, Meats, Appetizers, Salads, Pupusas and Traditional Entrees as well as Tasty Desserts. They even provide pictures that you can see of each of the dishes on the menu. Nice!\n\nInside is clean and tidy with fun items on the walls that give you the sensation of being in a little tucked away place in El Salvador. The service was very friendly and helpful when I arrived and when it was time to order. I saw some photos on Brother Yelp and showed a few to her and said I want this one and one of your famous Pupusas to test out.\n\nOrdered the Churrasco Salvadore\u00f1o plate which is Steak, Shrimp, Sausage, Black Beans and Rice, Queso Fresco, Fried Plantain, handmade Tortillas and then some. Had to get a Pupusa and asked her what she recommend. She happily replied Pork, Beans and a Cheese or Revueltas con Chicharr\u00f3n,Queso y Frijoles as shown on the menu. It comes with a delicious side of spicy cabbage and a very tasty red sauce that you put on top for some extra kick. Hotter sauce also available on the table if you are crazy like me.\n\nEverything was packed with flavors and super good. This is not your typical Mexican style food. You must check it out to experience it. In the same complex as Family Dollar store in the deep corner. Yummo!\n\n4.5 STARS",,,,,,
1,"I like coffee , but because of the staff this is my absolute favorite Starbucks to go to.  They are so friendly and get to know your name, and bend over backwards to make sure you start your day off right.  I think it's amazing that as many people as they serve in a day they know my name and drink order.  Some days they even draw pictures or write on my cup.  Liam, Natalie, Rose and Megan are always happy to see everyone-say hi to them for me.",,,,,,
-1,"This buffest reminded me of a Las Vegas buffet except all the food gave me heartburn.  I'd been to a hometown buffet before so when my bf suggested it I relied on my memory of the experience and agreed to go.  Unfortunately my memory must have been jilted by the occasion or this Hometown Buffet was just bad, I dont know.  what I do know is that the food is cheap, about 10$ per person.  It is also soft.  And by this i mean everything is overcooked.  And it all gave me heartburn that lasted all day.  So will I be back?  Maybe in about 10 years when I've forgotten about this experience.",,,,,,
-1,I always used to love the wings from here but in the past two years they have gone downhill...Customer service blows and the wings hardly have any meat on them.  Try another location they are all not the same.. Marcias Long Wongs in S. Phx is much better,,,,,,
-1,"3 1/2 star rating?! How much crack are you people smoking!? I will give you three (3) reasons this place sucks balls:\n\n-The whole point of an outlet is it to supply energy...none of your outlets do this..so what are they? Because, they certainly are not outlets. Three separate attempts in different walls (including a charge station proved fruitless. Sonofabitch!).\n\n-Your courtesy people transporters make the most annoying, continuous whirling beep. Jesus Christ why?! Its obnoxious, but it fits your airport well I guess.\n\n-Your employees are lifeless. I go in to get a protein bar, and the woman made 0% eye contact with me the entire time. When she said \""have a great day\"", she must have been talking to the magazine rack.\n\nYou get two stars, go sit in think time and figure out how to call and hire an electrician who can re-wire your outlets. ALL YOUR OUTLETS...LOL.\n\nGo sit in a corner somewhere and figure out how to properly run simple, basic crap. Like the people transporters...Get them to stop whirling like the Pope and Gandhi commandeered these vehicles, began grinding, and then left the alarm on demanding everyone watch them grind....\n\nAnd finally, sit in a corner and figure out how to stop hiring vegetables. Look for people who can have the potential to smirk at me. Just a smirk. I am asking....for just a smirk. I am not that ugly...I think.\n\nCharlotte....silly Charlotte.",,,,,,
-1,staff is friendly enough..drs are quick and dont really listen or ask any questions... ive changed drs since my last visit and am very happy. i had an appt that i had rescheduled here and they keep sending and will not stop sending a letter asking me to pay for a missed visit when i called to cancel a week before. found a way better dr...little better to drive but at least i feel like im getting the customer service i deserve...,,,,,,
-1,"I just called Maid to Perfection for a cleaning consultation, and the woman I spoke to on the phone was the most rude individual I've ever spoken to in my life.  She said that no one was available to do a consultation in the near future. Not sure how this is possible unless the service is drastically understaffed.  A normal person would proceed to ask if I would like to have a consultation at a later date.  Instead, she literally said \""No one is available. Sorry.\"" and then hung up.  It was the most confusing and frustrating conversation I've ever had in my life.",,,,,,
1,"This is the closest Goodwill to my daughter's so I have shopped in here several times, usually with good success.  When she had her baby early I came in here and was happy to find several cute preemie items and baby blankets and sheets for my new grandson.  Everything on the racks was immaculately clean and unstained.  She loved what I bought.  I've been back a couple of times and always find cute clean things.  I'm due to go there again for the next size up as he keeps growing!  \n\nI've also found some good deals on yarn for the hand knitted preemie hats I make to donate, tho sometimes their prices are almost as much as new yarn at Michaels.",,,,,,
-1,"My boyfriend and I visited for the first time ever on Thursday. I work for Darden, so I was expecting great service and delicious food. The food was nothing amazing, but it was still a decent value for the price. However, our waiter was extremely rude. He acted like it was a burden to serve us. I'm assuming it was our age, but that shouldn't matter. I'm a server myself and it's wrong to treat your guests like they are wasting your time. It made the entire experience quite disappointing.",,,,,,
1,"Not cheap, not healthy, but nothing better.  In this crazy world of cupcakes on every corner, Tammie Coe does it right.  Simply put- right combination of cake and icing.  Love them.  Don't ask/worry about the price, just order and em.",,,,,,
1,"Kidless for the weekend.. rode the tram back and forth, saw clubbers bobbin their heads like they were too cool for school.. glittery tube tops, guys in sweaters.. nothin cool on the town, so we had a whiskey and coke at home and headed straight to gay denny's. Ahh... so much more entertaining then the lame-o stilletto wearin, sweater vest kanye wannabe club scene. So many people around to people watch, interesting conversations to over hear. refreshing, really! I love you gay denny's. Especially when you are full of fire men. I was there that day, and you were beautiful.",,,,,,
-1,"I'm surprised how well this deli is reviewed... I've given it about 5 chances now.  It always looks promising, and is right next door to the Jewish bakery which I love.  Unfortunately, I've been pretty let down each time I've tried to grab some good food from Scott's.\n\nThe service is terrible, at least for take-out.  They take their time and acknowledge you if they feel like it.  I don't know about dine-in service, but you can tell having a smile would get a waitress fired.\n\nAs for the food... potato knishs looked outstanding, tasted like something you could buy frozen.  Bagels were okay but I had the bar raised.  Scallion cream cheese left a lot to be desired, which is sad because I consider a good everything bagel with scallion cream cheese to be the ultimate new york breakfast treat (after a good egg sandwich, of course).  Damn, the egg sandwich was awful that one time... did they get their bacon from Wendy's?\n\nStill looking for a good NY deli, so feel free to pass one on!  Wish it could have been Scott's.",,,,,,
-1,"Everything there is Way overpriced. My sandwich wasn't terrible, just ok. I could make better at home. Definately not worth $9! \n\nI will give them credit for their coffee. It is amazing.",,,,,,
1,"I have been coming to Silver Touch since I have been driving. It used to be a Weiss Guys, but was bought out by another member of the family. Everytime I have brought a vehicle here they have done a great job. They offer many services and options for your individual needs. The prices are reasonable and they offer a discount if you come back in a week. With the monsoon season upon us this could come in handy. I drive the 15 minutes to get my car washed here. It's what I know. Maybe I'm afraid of change?",,,,,,
-1,I would not recommend this place at all. I've driven by this place going to work. I picked up food for some co-workers and the chili rellenos had a piece of chewed gum in it. That is the most gross un-hygenic thing a restaurant could possibly do. We were so disgusted that we didn't call and complain. There is no excuse for this! I will never recommend anyone to go here.,,,,,,
-1,"Full disclosure: I'm a vegetarian. \n\nMy family loves steak and I love my family so that explains how I ended up here.  I have actually been this is steakhouse several times over the years and have enjoyed their grilled portobello mushroom - it was one of the best I had ever had and I was looking forward to eating it again.\n\nSometime within the past 18 months, they took their beautiful portobello off the menu.  Their new vegetarian \""entr\u00e9e\"" - pick any 3 side dishes.  Are you kidding me??!! That is NOT an entr\u00e9e!  As a vegetarian, I am used to eating only side dishes at certain places (like steak houses) but to have that listed as an THE vegetarian entr\u00e9e is slightly insulting.  This is a fancy pants restaurant and I would expect them to at least keep some pasta in their kitchen! \n\nThe waiter lacked genuine warmth.  When I asked him to talk me about their Malbecs (they had 3 or 4), he only described 1 - their \""feature\"" wine.  When I further inquired, he only talked more about their feature.",,,,,,
-1,"I can only review the nonpareils and truffle sampler.   The nonpareils are very low quality dark chocolate and for 14.00 per pound definitely not worth it.   The truffles had two salted, one of which was milk chocolate.  They were so salty that the chocolate flavor did not come through.  I have to assume that the chocolate with  name brand wrappers are better than the ones they make in house.",,,,,,
-1,"Groupon rip-off. Small salad, three extremely small plates of mediocre pasta desserts that cloyed the palate. All for an advertised value of $90. Will NEVER return.",,,,,,
-1,"Smelly, moldy and just plain gross! It is difficult to say you're doing something healthy when you're staring at the ceiling and all the mold is staring right back at you... The yoga itself is great however it is hard to get over the unbearable smell of sweat that slaps you in the face the moment you walk in.. I'm sure there are better places to try in town!",,,,,,
1,Hurricane is  a must and big joe is amazing!! Staff is very pleasant too great ambiance overall,,,,,,
-1,"I must be a glutton for punishment, because I keep finding myself hungrily returning to the Quiet Storm. The menu has slightly changed, and they are no longer cash only... This time it was the \""8th Ward\"" that inflicted extreme disappointment. Not sure what 8th Ward is supposed to mean, but I will forever associate it with a dry boring place. And I thought we were getting a party platter! This appetizer sampler included THE WORST hummus evaar; I am near positive that they forgot to add garlic, lemon, salt and tahini to this chickpea paste that which was described as \""garlicky\"" on the menu. Sooo wrong. \""The Butter,\"" another WTF of a name, was also very dry and bland. The salsa was good! And there were plenty of dipping accessories, too many really, given the smallness of the unappetizing dip portions.\n\nAt this point, I've tried most of the vegan options QS has to offer and the only luck I've had has been with the B.Y.O.B. Go figure. \n\nI wouldn't care so much about how much of a tease this place is if I didn't REALLY desire a comfortable neighborhood place to eat comfortable food with a comfortable view of a cute waitress who writes fiction. And it frustrates me that few others seem to recognize the culinary (I shutter at even calling it that) mediocrity of \""the best\"" vegetarian restaurant Pittsburgh has to offer.",,,,,,
-1,"So underwhelming. I've been here a few times and have always been disappointed. Last night the service was especially lackluster. And the kitchen closed and 10, so no snacks for us later in the evening . They do make a good French Martini though.",,,,,,
1,I love this place. I bought my wife a ipad for christmas from here and the sales person was very nice & helpful. In fact every time I have talked to a sales person at this store they have been very informative & helpful. I plan on buying an new imac soon from here.,,,,,,
-1,"Has the whole world gone mad, or is it just Jarling's that's all screwed up?  Let's make a quick list of the ingredients that SHOULD be in a peanut butter cup (insert their knock off name for Blizzard here... Snowstorm, maybe):\n1. custard or ice cream or frozen yogurt or whatever you want to call it\n2. peanut butter cups\n\nWhere in this list do you see peanuts?  Try telling that to Jarling's.  \n\nI went back another day and had a grasshopper whatever they're calling them (Sleetstorm, Whiteout, Light Dusting of Snow, Squall?) and it was admittedly delicious.  Too bad that when I tried to get in the car a burst of wind blew a bunch of melty shit out of the cup and all over my hands.  Now, I'm not saying that Jarling's is directly responsible for the 90 degrees and 40 mph winds that day.  Actually, I guess that is what I'm saying.  Shit never went down like that in California.",,,,,,
1,"I needed a metronome and didn't know where to begin... Amazon showed them over $100...really?  Yelp to the rescue again... The store is charming, bright and organized...love the ceiling papered in sheet music.  Wasn't greeted upon entering and had to wait a few minutes for service which is why four stars.  But the guy who helped me was friendly and helpful.  They had several metronomes to choose from but the acrylic one which makes watching the mechanism half the fun caught my attention... perfect to keep my 13-yr. old on task for trumpet practice!  Great local shop!",,,,,,
-1,"After a long morning meeting at the beautiful August Wilson Center on Liberty Ave. My coworkers and I needed food ASAP! We decided to go right across the street to Mahoney's! It didn't look like it would be pricey or the food would be bad. \n\nAs you walk in you immediately see the bar area with TVs and Bar stools, as you walk in a little further the tables are set up in the back with plenty of room. A different set up that you don't see often, but I really liked it. \n\nThe food was typical bar food, but with a little more pizazz. The 1/2 sandwich soup and sandwich combo was actually smaller than I had hoped. The food itself was not too bad. Not my favorite. The French Onion soup was a bit salty and the mayo for the sandwich seemed warm. I tried the fries which were good but a bit too greasy for my taste. \n\nMy friend's Greek salad however was very tasty. It had a great mixture of greens, feta cheese and even potatoes! \n\nThe staff was nice and the prices were good. \n\nA place I would go back to but not regularly. Maybe try a happy hour there?",,,,,,
-1,"Yeah this place is horrible. I've been here for just under 2 years and I wish I was able to have moved out before I renewed my lease. The previous staff was alright. At least they were decent to talk to and understanding about day to day happenings. the new management team in the office now are cunts and have no sense of urgency or how to run a business. Because the rent payment process is for the most part automated, there is no need for them to be there other than to give tours and sign people up. With that being said, the model and the common area are FAR more upgraded and modern than the apartments them selves. The apts have 30+ year old appliances and we were told, well if they work then they are working by design and we can't replace them. But did I mention that they raised the rent after the 1st year? for what.. no property improvements have been made. The same low quality of people live in the place making what the previous person said to be entirely true. Waste and pet waste all over. Stupid parents let their small children play in the street so driving through the blind curves can almost be an accident waiting to happen. \n\nThe pool is never clean. the hot tub doesn't work. You can see the grossness in the water floating on top. There are constant issues with the apartment and complex as far as maintenance issues go. The resolutions are half assed and often repeated because a more solid solution is not sought out. The place is crawling with bugs, my payments to have that maintained is probably spent else where. The walls and ceilings are crap and look crap with the layers of paint over the problem areas. Band-aid approach to fixing things. Every month it is a new issue. They do not send out notices when complex wide issues/fixes will be happening. It really just is a crap place to live. Better options for 900+ a month and crappy service.",,,,,,
-1,"Not as good as I had hoped.  Strange menu:  pasta, but no burritos.  Had the chicken quesadilla, and didn't care much for it.  Although, the free dessert deal using Yelp was nice.",,,,,,
